"segmento_demo","nombre","sku","marca","precio","moneda","disponibilidad","stock","url_producto","imagen","url_origen"
"mas_vendidos","MI PSICOLOGA ME DIJO","734639","Deja Vu","38700","ARS","InStock","51","https://www.yenny-elateneo.com/productos/mi-psicologa-me-dijo/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/d_nq_np_2x_766390-mla87965816554_072025-f-cd3e95bea523bdbb7117576109429829-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=3"
"mas_vendidos","MI NIÑERA DE LA KGB","735384","Lumen","41999","ARS","InStock","155","https://www.yenny-elateneo.com/productos/mi-ninera-de-la-kgb/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/735384-d8b432ac99e3a1126a17594159365048-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=2"
"mas_vendidos","LA SOLEDAD","735652","Planeta","46900","ARS","InStock","245","https://www.yenny-elateneo.com/productos/la-soledad/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/9789504991441-e3f33b0ce833f1643b17594250807140-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/"
"mas_vendidos","EL METODO BRIONES","741561","Conecta","24999","ARS","InStock","76","https://www.yenny-elateneo.com/productos/el-metodo-briones-1nudf/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/d_nq_np_2x_990190-mla106208790079_012026-f-08b6fad70a6e87fbf217709065750555-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=3"
"mas_vendidos","76","742528","Planeta","42900","ARS","InStock","259","https://www.yenny-elateneo.com/productos/76-9j4p4/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/742528-e1906911a817d243e417738576466935-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=2"
"mas_vendidos","MONTONEROS","743256","Planeta","47900","ARS","InStock","140","https://www.yenny-elateneo.com/productos/montoneros-qzq3j/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/743256-71cf31f6b94359385917740308150699-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=3"
"mas_vendidos","PODRIA QUEDARME ACA","744640","Sudamericana","33999","ARS","InStock","84","https://www.yenny-elateneo.com/productos/podria-quedarme-aca-1q3hj/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/744640-dd87e9347de7c8185b17767949719048-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=3"
"mas_vendidos","FRENA TU CABEZA","744661","Grijalbo","41499","ARS","InStock","55","https://www.yenny-elateneo.com/productos/frena-tu-cabeza-sjivk/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/9789502818771-27f3c61753c6e7cea417763422505650-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/"
"mas_vendidos","LYNIEL 2 - EL JUEGO FINAL","744678","Altea","22499","ARS","InStock","80","https://www.yenny-elateneo.com/productos/lyniel-2-el-juego-final-1cwsl/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/9789877365832-152a2e6c5b0149d0c817763422391147-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=3"
"mas_vendidos","HEARTSTOPPER 6","745726","Vrya","31000","ARS","InStock","306","https://www.yenny-elateneo.com/productos/heartstopper-6-1d4lr/","https://acdn-us.mitiendanube.com/stores/004/088/117/products/745726-6079448e6bfeddd99117817977803389-480-0.webp","https://www.tematika.com/ranking-mas-vendidos/?page=2"
